Project,Class,Method,Line,Operator,Label,NumTestCovered,NumExecuteCovered,NumMutantAssertion,NumClassAssertion,TypeReturn,DIT,NOCh,VG,TLOC,NBD,Ce,Ca,I
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.BodyVariableResolver,extract,23,NegateConditionalsMutator,KILLED,3,3,3,6,Ljava/lang/String,2,0,7,13,3,5,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.BodyVariableResolver,extract,25,NegateConditionalsMutator,KILLED,2,2,2,6,Ljava/lang/String,2,0,7,13,3,5,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.BodyVariableResolver,extract,24,EmptyObjectReturnValsMutator,KILLED,1,1,1,6,Ljava/lang/String,2,0,7,13,3,5,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.BodyVariableResolver,extract,26,EmptyObjectReturnValsMutator,KILLED,1,1,1,6,Ljava/lang/String,2,0,7,13,3,5,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.BodyVariableResolver,extract,29,EmptyObjectReturnValsMutator,KILLED,1,1,1,6,Ljava/lang/String,2,0,7,13,3,5,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.BodyVariableResolver,handles,14,BooleanFalseReturnValsMutator,KILLED,2,3,3,6,Z,2,0,1,3,1,5,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.BodyVariableResolver,handles,14,BooleanTrueReturnValsMutator,KILLED,2,3,3,6,Z,2,0,1,3,1,5,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.body.JSONBodyVariableResolver,extractValueFromJson,26,ConditionalsBoundaryMutator,SURVIVED,4,4,4,9,Ljava/lang/String,1,0,7,27,4,2,1,0.6666666666666666
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.body.JSONBodyVariableResolver,extractValueFromJson,28,ConditionalsBoundaryMutator,KILLED,2,4,2,3,Ljava/lang/String,1,0,7,27,4,2,1,0.6666666666666666
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.body.JSONBodyVariableResolver,extractValueFromJson,28,MathMutator,KILLED,2,4,2,3,Ljava/lang/String,1,0,7,27,4,2,1,0.6666666666666666
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.body.JSONBodyVariableResolver,extractValueFromJson,32,MathMutator,KILLED,2,2,2,3,Ljava/lang/String,1,0,7,27,4,2,1,0.6666666666666666
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.body.JSONBodyVariableResolver,extractValueFromJson,26,NegateConditionalsMutator,KILLED,4,4,4,9,Ljava/lang/String,1,0,7,27,4,2,1,0.6666666666666666
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.body.JSONBodyVariableResolver,extractValueFromJson,26,NegateConditionalsMutator,KILLED,4,4,4,9,Ljava/lang/String,1,0,7,27,4,2,1,0.6666666666666666
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.body.JSONBodyVariableResolver,extractValueFromJson,28,NegateConditionalsMutator,KILLED,2,4,2,3,Ljava/lang/String,1,0,7,27,4,2,1,0.6666666666666666
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.body.JSONBodyVariableResolver,extractValueFromJson,29,NegateConditionalsMutator,KILLED,2,2,2,3,Ljava/lang/String,1,0,7,27,4,2,1,0.6666666666666666
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.body.JSONBodyVariableResolver,extractValueFromJson,35,NegateConditionalsMutator,KILLED,4,4,4,9,Ljava/lang/String,1,0,7,27,4,2,1,0.6666666666666666
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.body.JSONBodyVariableResolver,extractValueFromJson,37,NegateConditionalsMutator,KILLED,3,3,3,9,Ljava/lang/String,1,0,7,27,4,2,1,0.6666666666666666
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.body.JSONBodyVariableResolver,extractValueFromJson,37,EmptyObjectReturnValsMutator,KILLED,3,3,3,9,Ljava/lang/String,1,0,7,27,4,2,1,0.6666666666666666
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.body.JSONBodyVariableResolver,extractValueFromJson,42,EmptyObjectReturnValsMutator,KILLED,1,1,1,3,Ljava/lang/String,1,0,7,27,4,2,1,0.6666666666666666
mockkid_5ecadf8,br.com.moip.mockkid.model.ResponseConfiguration,getConditional,35,NullReturnValsMutator,KILLED,1,9,5,6,Lbr/com/moip/mockkid/model/Conditional,1,0,1,3,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.model.ResponseConfiguration,getRegexes,61,EmptyObjectReturnValsMutator,KILLED,9,17,9,14,Ljava/util/List,1,0,1,3,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.model.ResponseConfiguration,getResponse,48,NullReturnValsMutator,KILLED,2,2,2,8,Lbr/com/moip/mockkid/model/Response,1,0,1,3,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.model.ResponseConfiguration,toString,75,EmptyObjectReturnValsMutator,SURVIVED,1,1,1,2,Ljava/lang/String,1,0,1,3,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.model.ResponseConfiguration,withRegexes,70,NullReturnValsMutator,KILLED,1,1,1,6,Lbr/com/moip/mockkid/model/ResponseConfiguration,1,0,1,4,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.model.ResponseConfiguration,withResponse,57,NullReturnValsMutator,KILLED,1,1,1,6,Lbr/com/moip/mockkid/model/ResponseConfiguration,1,0,1,4,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.model.Conditional,getElement,38,EmptyObjectReturnValsMutator,KILLED,8,17,12,15,Ljava/lang/String,1,0,1,3,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.model.Conditional,getEval,64,EmptyObjectReturnValsMutator,KILLED,6,12,10,12,Ljava/lang/String,1,0,1,3,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.model.Conditional,getValue,51,EmptyObjectReturnValsMutator,KILLED,7,7,7,9,Ljava/lang/String,1,0,1,3,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.model.Conditional,toString,73,EmptyObjectReturnValsMutator,SURVIVED,1,1,1,2,Ljava/lang/String,1,0,1,3,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.conditional.solver.JavascriptConditionalSolver,buildJSEngine,39,VoidMethodCallMutator,KILLED,5,5,5,6,Ljavax/script/ScriptEngine,2,0,1,5,1,3,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.conditional.solver.JavascriptConditionalSolver,buildJSEngine,40,NullReturnValsMutator,KILLED,5,5,5,6,Ljavax/script/ScriptEngine,2,0,1,5,1,3,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.conditional.solver.JavascriptConditionalSolver,eval,25,BooleanFalseReturnValsMutator,KILLED,5,5,5,6,Z,2,0,1,8,2,3,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.conditional.solver.JavascriptConditionalSolver,eval,25,BooleanTrueReturnValsMutator,KILLED,5,5,5,6,Z,2,0,1,8,2,3,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.conditional.solver.JavascriptConditionalSolver,eval,28,BooleanTrueReturnValsMutator,KILLED,1,1,1,6,Z,2,0,1,8,2,3,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.conditional.solver.JavascriptConditionalSolver,normalize,54,EmptyObjectReturnValsMutator,KILLED,5,5,5,6,Ljava/lang/String,2,0,1,7,1,3,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.conditional.solver.JavascriptConditionalSolver,type,19,NullReturnValsMutator,KILLED,1,1,1,6,Lbr/com/moip/mockkid/model/ConditionalType,2,0,1,3,1,3,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.service.ResponseMatcher,buildResponse,39,NullReturnValsMutator,KILLED,1,1,1,2,Lbr/com/moip/mockkid/model/Response,1,0,1,4,1,4,1,0.8
mockkid_5ecadf8,br.com.moip.mockkid.service.ResponseMatcher,getResponse,27,NegateConditionalsMutator,KILLED,2,2,2,2,Lbr/com/moip/mockkid/model/Response,1,0,2,8,2,4,1,0.8
mockkid_5ecadf8,br.com.moip.mockkid.service.ResponseMatcher,getResponse,33,NullReturnValsMutator,KILLED,1,1,1,2,Lbr/com/moip/mockkid/model/Response,1,0,2,8,2,4,1,0.8
mockkid_5ecadf8,br.com.moip.mockkid.service.ResponseMatcher,replaceResponseBody,47,NegateConditionalsMutator,KILLED,1,2,1,2,Lbr/com/moip/mockkid/model/Response,1,0,2,11,2,4,1,0.8
mockkid_5ecadf8,br.com.moip.mockkid.service.ResponseMatcher,replaceResponseBody,52,VoidMethodCallMutator,KILLED,1,1,1,2,Lbr/com/moip/mockkid/model/Response,1,0,2,11,2,4,1,0.8
mockkid_5ecadf8,br.com.moip.mockkid.service.ResponseMatcher,replaceResponseBody,53,NullReturnValsMutator,KILLED,1,1,1,2,Lbr/com/moip/mockkid/model/Response,1,0,2,11,2,4,1,0.8
mockkid_5ecadf8,br.com.moip.mockkid.model.Configuration,getResponseConfigurations,32,EmptyObjectReturnValsMutator,KILLED,1,1,5,6,Ljava/util/List,1,0,1,3,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.RawBodyVariableResolver,extract,24,EmptyObjectReturnValsMutator,KILLED,1,1,1,1,Ljava/lang/String,2,0,1,8,2,5,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.conditional.solver.ContainsConditionalSolver,eval,18,NegateConditionalsMutator,KILLED,3,3,3,4,Z,2,0,2,4,1,3,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.conditional.solver.ContainsConditionalSolver,eval,19,BooleanFalseReturnValsMutator,KILLED,3,3,3,4,Z,2,0,2,4,1,3,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.conditional.solver.ContainsConditionalSolver,eval,19,BooleanTrueReturnValsMutator,KILLED,3,3,3,4,Z,2,0,2,4,1,3,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.conditional.solver.ContainsConditionalSolver,type,13,NullReturnValsMutator,KILLED,1,1,1,4,Lbr/com/moip/mockkid/model/ConditionalType,2,0,1,3,1,3,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.model.Response,getBody,41,EmptyObjectReturnValsMutator,KILLED,3,4,5,11,Ljava/lang/String,1,0,1,3,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.model.Response,getHeaders,33,EmptyObjectReturnValsMutator,KILLED,1,1,3,3,Ljava/util/Map,1,0,1,3,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.model.Response,getStatus,25,EmptyObjectReturnValsMutator,KILLED,1,1,3,3,Ljava/lang/Integer,1,0,1,3,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.model.Response,toString,50,EmptyObjectReturnValsMutator,SURVIVED,1,1,1,2,Ljava/lang/String,1,0,1,3,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.conditional.solver.EqualsConditionalSolver,eval,18,NegateConditionalsMutator,KILLED,4,4,4,5,Z,2,0,2,4,1,3,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.conditional.solver.EqualsConditionalSolver,eval,19,BooleanFalseReturnValsMutator,KILLED,4,4,4,5,Z,2,0,2,4,1,3,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.conditional.solver.EqualsConditionalSolver,eval,19,BooleanTrueReturnValsMutator,KILLED,4,4,4,5,Z,2,0,2,4,1,3,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.conditional.solver.EqualsConditionalSolver,type,13,NullReturnValsMutator,KILLED,1,1,1,5,Lbr/com/moip/mockkid/model/ConditionalType,2,0,1,3,1,3,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.body.XMLBodyVariableResolver,extractValueFromXml,28,NegateConditionalsMutator,KILLED,4,4,4,9,Ljava/lang/String,1,0,2,17,2,2,1,0.6666666666666666
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.body.XMLBodyVariableResolver,extractValueFromXml,28,EmptyObjectReturnValsMutator,KILLED,4,4,4,9,Ljava/lang/String,1,0,2,17,2,2,1,0.6666666666666666
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.body.XMLBodyVariableResolver,extractValueFromXml,29,EmptyObjectReturnValsMutator,KILLED,3,3,3,9,Ljava/lang/String,1,0,2,17,2,2,1,0.6666666666666666
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.URLQueryParameterVariableResolver,extract,17,EmptyObjectReturnValsMutator,KILLED,2,2,2,6,Ljava/lang/String,2,0,1,3,1,5,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.URLQueryParameterVariableResolver,handles,12,BooleanFalseReturnValsMutator,KILLED,2,4,4,6,Z,2,0,1,3,1,5,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.URLQueryParameterVariableResolver,handles,12,BooleanTrueReturnValsMutator,KILLED,2,4,4,6,Z,2,0,1,3,1,5,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.model.Regex,getExpression,18,EmptyObjectReturnValsMutator,KILLED,6,16,6,14,Ljava/lang/String,1,0,1,3,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.model.Regex,getPlaceholder,26,EmptyObjectReturnValsMutator,KILLED,8,9,8,14,Ljava/lang/String,1,0,1,3,1,2,23,0.08
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.HeaderVariableResolver,extract,17,EmptyObjectReturnValsMutator,KILLED,2,2,2,6,Ljava/lang/String,2,0,1,3,1,5,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.HeaderVariableResolver,handles,12,BooleanFalseReturnValsMutator,KILLED,2,4,4,6,Z,2,0,1,3,1,5,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.variable.resolver.HeaderVariableResolver,handles,12,BooleanTrueReturnValsMutator,KILLED,2,4,4,6,Z,2,0,1,3,1,5,0,1.0
mockkid_5ecadf8,br.com.moip.mockkid.service.ResponseEntityFactory,fromResponse,12,NullReturnValsMutator,KILLED,1,1,3,3,Lorg/springframework/http/ResponseEntity,1,0,1,3,1,4,1,0.8
mockkid_5ecadf8,br.com.moip.mockkid.service.ResponseEntityFactory,headersFrom,18,VoidMethodCallMutator,KILLED,1,1,3,3,Lorg/springframework/http/HttpHeaders,1,0,1,5,1,4,1,0.8
mockkid_5ecadf8,br.com.moip.mockkid.service.ResponseEntityFactory,headersFrom,19,NullReturnValsMutator,KILLED,1,1,3,3,Lorg/springframework/http/HttpHeaders,1,0,1,5,1,4,1,0.8
